epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
126,729,71.60000000000015,0 days 00:03:12.099021,14.479762,77772,9.999999999994632e-05,0.9999932173335996,150000,0 days 06:16:03.182178,True,False,0,0.01
127,458,44.50000000000038,0 days 00:02:04.720026,14.70749,78231,9.999999999994632e-05,0.9999932363336012,150000,0 days 06:18:11.528158,True,False,0,0.01
128,575,56.20000000000054,0 days 00:02:35.521810,14.894535,78807,9.999999999994632e-05,0.9999932600002698,150000,0 days 06:20:50.687061,True,False,0,0.01
129,525,51.20000000000047,0 days 00:02:09.725726,14.615614,79333,9.999999999994632e-05,0.9999932816669382,150000,0 days 06:23:04.045372,True,False,0,0.01
130,529,51.60000000000048,0 days 00:02:15.363272,14.827103,79863,9.999999999994632e-05,0.9999933036669401,150000,0 days 06:25:23.039687,True,False,0,0.01
131,457,44.400000000000375,0 days 00:01:55.806878,14.824197,80321,9.999999999994632e-05,0.9999933226669416,150000,0 days 06:27:22.471340,True,False,0,0.01
132,492,47.900000000000425,0 days 00:02:18.900054,14.695368,80814,9.999999999994632e-05,0.9999933430002766,150000,0 days 06:29:45.003210,True,False,0,0.01
133,380,36.700000000000266,0 days 00:01:40.026256,14.871363,81195,9.999999999994632e-05,0.9999933586669446,150000,0 days 06:31:28.651004,True,False,0,0.01
134,791,77.7999999999998,0 days 00:03:24.322654,14.729009,81987,9.999999999994632e-05,0.999993391333614,150000,0 days 06:34:56.603728,True,False,0,0.01
135,662,64.90000000000053,0 days 00:02:58.069036,14.812346,82650,9.999999999994632e-05,0.9999934186669496,150000,0 days 06:37:58.307405,True,False,0,0.01
136,419,40.60000000000032,0 days 00:01:52.834285,14.769127,83070,9.999999999994632e-05,0.9999934360002843,150000,0 days 06:39:54.762426,True,False,0,0.01
137,663,65.00000000000053,0 days 00:02:56.598888,14.766013,83734,9.999999999994632e-05,0.9999934633336199,150000,0 days 06:42:55.001412,True,False,0,0.01
138,555,54.200000000000514,0 days 00:02:13.992300,14.984112,84290,9.999999999994632e-05,0.9999934863336218,150000,0 days 06:45:12.617469,True,False,0,0.01
139,689,67.60000000000038,0 days 00:02:58.051994,14.688714,84980,9.999999999994632e-05,0.9999935150002909,150000,0 days 06:48:14.298742,True,False,0,0.01
140,176,16.299999999999976,0 days 00:00:47.039603,14.83608,85157,9.999999999994632e-05,0.9999935223336248,150000,0 days 06:49:04.978834,True,False,0,0.01
141,630,61.70000000000062,0 days 00:02:47.934278,14.728923,85788,9.999999999994632e-05,0.999993548333627,150000,0 days 06:51:56.541689,True,False,0,0.01
142,627,61.40000000000062,0 days 00:02:45.217354,14.867787,86416,9.999999999994632e-05,0.9999935743336291,150000,0 days 06:54:45.398036,True,False,0,0.01
143,632,61.900000000000624,0 days 00:02:43.630693,14.729377,87049,9.999999999994632e-05,0.9999936006669646,150000,0 days 06:57:32.668147,True,False,0,0.01
144,591,57.800000000000566,0 days 00:02:29.959903,14.999688,87641,9.999999999994632e-05,0.9999936250003,150000,0 days 07:00:06.254266,True,False,0,0.01
145,1100,108.69999999999804,0 days 00:04:42.985665,14.694697,88742,9.999999999994632e-05,0.9999936706669704,150000,0 days 07:04:52.870219,True,False,0,0.01
146,613,60.0000000000006,0 days 00:02:30.042345,14.94606,89356,9.999999999994632e-05,0.9999936960003059,150000,0 days 07:07:26.538010,True,False,0,0.01
147,579,56.60000000000055,0 days 00:02:23.641007,14.748214,89936,9.999999999994632e-05,0.9999937200003078,150000,0 days 07:09:53.809024,True,False,0,0.01
148,699,68.60000000000032,0 days 00:02:56.891269,,90636,9.999999999994632e-05,0.9999937490003102,150000,0 days 07:12:54.333394,True,False,0,0.01
149,960,94.69999999999884,0 days 00:04:07.136772,14.785147,91597,9.999999999994632e-05,0.9999937890003135,150000,0 days 07:17:05.104516,True,False,0,0.01
150,1022,100.89999999999849,0 days 00:04:19.010506,14.68204,92620,9.999999999994632e-05,0.9999938313336504,150000,0 days 07:21:27.787825,True,False,0,0.01
151,856,84.29999999999943,0 days 00:03:43.719874,14.6931505,93477,9.999999999994632e-05,0.99999386700032,150000,0 days 07:25:15.140799,True,False,0,0.01
152,631,61.80000000000062,0 days 00:02:33.098213,14.754359,94109,9.999999999994632e-05,0.9999938930003222,150000,0 days 07:27:51.879689,True,False,0,0.01
153,456,44.300000000000374,0 days 00:01:47.957845,14.857335,94566,9.999999999994632e-05,0.9999939120003237,150000,0 days 07:29:43.462368,True,False,0,0.01
154,70,5.699999999999992,0 days 00:00:19.398358,,94637,9.999999999994632e-05,0.9999939146669906,150000,0 days 07:30:06.488936,True,False,0,0.01
155,729,71.60000000000015,0 days 00:03:06.421563,14.69236,95367,9.999999999994632e-05,0.9999939450003265,150000,0 days 07:33:16.562749,True,False,0,0.01
156,729,71.60000000000015,0 days 00:03:05.667789,14.710317,96097,9.999999999994632e-05,0.9999939753336623,150000,0 days 07:36:25.868568,True,False,0,0.01
157,638,62.50000000000063,0 days 00:02:40.098931,14.59078,96736,9.999999999994632e-05,0.9999940016669978,150000,0 days 07:39:09.606926,True,False,0,0.01
158,727,71.40000000000016,0 days 00:03:04.132259,14.578366,97464,9.999999999994632e-05,0.9999940316670003,150000,0 days 07:42:17.364166,True,False,0,0.01
159,621,60.80000000000061,0 days 00:02:28.656698,14.770197,98086,9.999999999994632e-05,0.9999940573336691,150000,0 days 07:44:49.644821,True,False,0,0.01
160,559,54.60000000000052,0 days 00:02:14.786340,14.762447,98646,9.999999999994632e-05,0.999994080333671,150000,0 days 07:47:08.065094,True,False,0,0.01
161,733,72.00000000000013,0 days 00:03:17.095622,14.6502285,99380,9.999999999994632e-05,0.9999941106670068,150000,0 days 08:06:38.154611,True,False,0,0.01
162,761,74.79999999999997,0 days 00:03:35.899872,14.647994,100142,9.999999999994632e-05,0.9999941423336761,150000,0 days 08:10:17.730089,True,False,0,0.01
163,715,70.20000000000023,0 days 00:03:14.459536,,100858,9.999999999994632e-05,0.9999941720003452,150000,0 days 08:13:35.816261,True,False,0,0.01
164,456,44.300000000000374,0 days 00:02:01.420370,14.574394,101315,9.999999999994632e-05,0.9999941910003468,150000,0 days 08:15:40.870118,True,False,0,0.01
165,381,36.80000000000027,0 days 00:01:34.990498,14.792946,101697,9.999999999994632e-05,0.9999942066670148,150000,0 days 08:17:19.496304,True,False,0,0.01
166,765,75.19999999999995,0 days 00:03:27.059154,14.635936,102463,9.999999999994632e-05,0.9999942383336841,150000,0 days 08:20:50.184782,True,False,0,0.01
167,765,75.19999999999995,0 days 00:03:14.530801,14.717213,103229,9.999999999994632e-05,0.9999942700003533,150000,0 days 08:24:08.349025,True,False,0,0.01
168,798,78.49999999999976,0 days 00:03:37.563697,14.617275,104028,9.999999999994632e-05,0.9999943030003561,150000,0 days 08:27:49.539931,True,False,0,0.01
169,777,76.39999999999988,0 days 00:03:23.996703,14.599843,104806,9.999999999994632e-05,0.9999943353336921,150000,0 days 08:31:17.165619,True,False,0,0.01
170,625,61.200000000000614,0 days 00:02:38.088140,14.520083,105432,9.999999999994632e-05,0.9999943613336942,150000,0 days 08:33:58.883141,True,False,0,0.01
171,747,73.40000000000005,0 days 00:03:07.067409,14.591656,106180,9.999999999994632e-05,0.9999943923336968,150000,0 days 08:37:09.585121,True,False,0,0.01
