epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net
814,7,-0.61,0 days 00:00:02.100154,0.011420608,7672,1,0.4,7672,0 days 01:31:01.926153,True,True
815,8,-0.51,0 days 00:00:03.849261,0.016892146,7681,1,0.4,7681,0 days 01:31:09.426141,True,True
816,6,-0.71,0 days 00:00:02.050767,-0.018296914,7688,1,0.4,7688,0 days 01:31:15.127974,True,True
817,6,-0.71,0 days 00:00:02.049486,0.020605093,7695,1,0.4,7695,0 days 01:31:20.827291,True,True
818,6,-0.71,0 days 00:00:02.050997,0.022829402,7702,1,0.4,7702,0 days 01:31:26.528436,True,True
819,7,-0.61,0 days 00:00:02.100064,0.03939014,7710,1,0.4,7710,0 days 01:31:32.277495,True,True
820,6,-0.71,0 days 00:00:02.049791,0.010954035,7717,1,0.4,7717,0 days 01:31:37.978646,True,True
821,12,-0.1100000000000001,0 days 00:00:05.183043,0.026702967,7730,1,0.4,7730,0 days 01:31:46.811578,True,True
822,33,1.9900000000000015,0 days 00:00:09.066760,0.022444177,7764,1,0.4,7764,0 days 01:31:59.529915,True,True
823,6,-0.71,0 days 00:00:02.616334,0.042299267,7771,1,0.4,7771,0 days 01:32:05.795473,True,True
824,13,-0.01000000000000012,0 days 00:00:06.366147,0.02831562,7785,1,0.4,7785,0 days 01:32:15.812616,True,True
825,6,-0.71,0 days 00:00:02.048941,0.030790273,7792,1,0.4,7792,0 days 01:32:21.512657,True,True
826,7,-0.61,0 days 00:00:02.099296,0.02308274,7800,1,0.4,7800,0 days 01:32:27.263236,True,True
827,6,-0.71,0 days 00:00:02.049647,0.0014027299,7807,1,0.4,7807,0 days 01:32:32.963336,True,True
828,6,-0.71,0 days 00:00:03.182149,0.02900078,7814,1,0.4,7814,0 days 01:32:39.796427,True,True
829,6,-0.71,0 days 00:00:03.183368,0.022278216,7821,1,0.4,7821,0 days 01:32:46.630771,True,True
830,17,0.3900000000000001,0 days 00:00:04.299077,0.02721766,7839,1,0.4,7839,0 days 01:32:54.580569,True,True
831,6,-0.71,0 days 00:00:02.049019,0.01303202,7846,1,0.4,7846,0 days 01:33:00.281296,True,True
832,6,-0.71,0 days 00:00:02.615313,0.008736134,7853,1,0.4,7853,0 days 01:33:06.547299,True,True
833,7,-0.61,0 days 00:00:02.098914,-0.0016996525,7861,1,0.4,7861,0 days 01:33:12.298078,True,True
834,7,-0.61,0 days 00:00:03.799495,0.017858276,7869,1,0.4,7869,0 days 01:33:19.748521,True,True
835,7,-0.61,0 days 00:00:02.099328,-0.004617901,7877,1,0.4,7877,0 days 01:33:25.498304,True,True
836,18,0.4900000000000002,0 days 00:00:05.483271,0.012922056,7896,1,0.4,7896,0 days 01:33:34.633135,True,True
837,6,-0.71,0 days 00:00:02.050236,0.010357029,7903,1,0.4,7903,0 days 01:33:40.332789,True,True
838,9,-0.41000000000000003,0 days 00:00:02.199435,0.029781397,7913,1,0.4,7913,0 days 01:33:46.183592,True,True
839,6,-0.71,0 days 00:00:02.615729,0.009192009,7920,1,0.4,7920,0 days 01:33:52.450311,True,True
840,8,-0.51,0 days 00:00:02.148847,0.031535845,7929,1,0.4,7929,0 days 01:33:58.249756,True,True
841,7,-0.61,0 days 00:00:02.098861,0.018624084,7937,1,0.4,7937,0 days 01:34:04.000246,True,True
842,6,-0.71,0 days 00:00:02.049027,0.014793174,7944,1,0.4,7944,0 days 01:34:09.700587,True,True
843,6,-0.71,0 days 00:00:02.615552,0.027762702,7951,1,0.4,7951,0 days 01:34:15.967290,True,True
844,7,-0.61,0 days 00:00:02.099031,0.017556101,7959,1,0.4,7959,0 days 01:34:21.717374,True,True
845,10,-0.31000000000000005,0 days 00:00:02.249615,0.0039168503,7970,1,0.4,7970,0 days 01:34:27.617959,True,True
846,9,-0.41000000000000003,0 days 00:00:02.199187,0.010192744,7980,1,0.4,7980,0 days 01:34:33.468240,True,True
847,6,-0.71,0 days 00:00:02.049226,0.008943021,7987,1,0.4,7987,0 days 01:34:39.168473,True,True
848,11,-0.21000000000000008,0 days 00:00:02.865461,0.022735814,7999,1,0.4,7999,0 days 01:34:45.685704,True,True
849,7,-0.61,0 days 00:00:02.098268,0.0045309723,8007,1,0.4,8007,0 days 01:34:51.435264,True,True
850,15,0.18999999999999995,0 days 00:00:06.465819,0.015286594,8023,1,0.4,8023,0 days 01:35:01.552629,True,True
851,12,-0.1100000000000001,0 days 00:00:06.883094,0.024639698,8036,1,0.4,8036,0 days 01:35:12.086379,True,True
852,8,-0.51,0 days 00:00:04.416608,0.004610413,8045,1,0.4,8045,0 days 01:35:20.153392,True,True
853,6,-0.71,0 days 00:00:02.615218,0.032779515,8052,1,0.4,8052,0 days 01:35:26.419995,True,True
854,6,-0.71,0 days 00:00:02.049432,0.0075895987,8059,1,0.4,8059,0 days 01:35:32.120708,True,True
855,17,0.3900000000000001,0 days 00:00:06.566449,0.029284881,8077,1,0.4,8077,0 days 01:35:42.338525,True,True
856,6,-0.71,0 days 00:00:02.615416,0.022944767,8084,1,0.4,8084,0 days 01:35:48.604309,True,True
857,7,-0.61,0 days 00:00:02.099218,0.016401144,8092,1,0.4,8092,0 days 01:35:54.354917,True,True
858,13,-0.01000000000000012,0 days 00:00:02.967446,0.001589558,8106,1,0.4,8106,0 days 01:36:00.972448,True,True
859,6,-0.71,0 days 00:00:02.049529,0.002857182,8113,1,0.4,8113,0 days 01:36:06.672241,True,True
860,12,-0.1100000000000001,0 days 00:00:02.916079,0.02653018,8126,1,0.4,8126,0 days 01:36:13.239531,True,True
861,8,-0.51,0 days 00:00:03.849585,0.033280175,8135,1,0.4,8135,0 days 01:36:20.738985,True,True
862,8,-0.51,0 days 00:00:02.148456,0.046804726,8144,1,0.4,8144,0 days 01:36:26.538981,True,True
863,6,-0.71,0 days 00:00:02.049596,0.037592303,8151,1,0.4,8151,0 days 01:36:32.239527,True,True
864,6,-0.71,0 days 00:00:02.049361,0.007956883,8158,1,0.4,8158,0 days 01:36:37.940366,True,True
865,17,0.3900000000000001,0 days 00:00:03.733504,0.023175193,8176,1,0.4,8176,0 days 01:36:45.324717,True,True
866,6,-0.71,0 days 00:00:02.615316,0.040767293,8183,1,0.4,8183,0 days 01:36:51.590172,True,True
867,11,-0.21000000000000008,0 days 00:00:03.999085,0.012253619,8195,1,0.4,8195,0 days 01:36:59.241286,True,True
868,6,-0.71,0 days 00:00:02.614984,0.037478287,8202,1,0.4,8202,0 days 01:37:05.507340,True,True
869,6,-0.71,0 days 00:00:02.051230,-0.00088865415,8209,1,0.4,8209,0 days 01:37:11.209105,True,True
870,6,-0.71,0 days 00:00:02.049492,0.024803191,8216,1,0.4,8216,0 days 01:37:16.908568,True,True
871,6,-0.71,0 days 00:00:02.049573,0.013078616,8223,1,0.4,8223,0 days 01:37:22.608854,True,True
872,8,-0.51,0 days 00:00:03.849455,0.018681863,8232,1,0.4,8232,0 days 01:37:30.108787,True,True
873,6,-0.71,0 days 00:00:02.615039,0.028405854,8239,1,0.4,8239,0 days 01:37:36.375083,True,True
874,7,-0.61,0 days 00:00:02.099153,0.02103373,8247,1,0.4,8247,0 days 01:37:42.125849,True,True
875,9,-0.41000000000000003,0 days 00:00:02.199868,0.020781567,8257,1,0.4,8257,0 days 01:37:47.976284,True,True
876,9,-0.41000000000000003,0 days 00:00:03.899859,0.03877777,8267,1,0.4,8267,0 days 01:37:55.526949,True,True
877,6,-0.71,0 days 00:00:02.615312,0.001551511,8274,1,0.4,8274,0 days 01:38:01.793104,True,True
878,7,-0.61,0 days 00:00:03.232519,0.027390935,8282,1,0.4,8282,0 days 01:38:08.677166,True,True
879,6,-0.71,0 days 00:00:02.049521,0.04123013,8289,1,0.4,8289,0 days 01:38:14.377761,True,True
880,6,-0.71,0 days 00:00:02.050363,0.023222025,8296,1,0.4,8296,0 days 01:38:20.077811,True,True
881,6,-0.71,0 days 00:00:02.049513,0.008093651,8303,1,0.4,8303,0 days 01:38:25.778571,True,True
882,8,-0.51,0 days 00:00:02.148516,0.01746514,8312,1,0.4,8312,0 days 01:38:31.577622,True,True
883,6,-0.71,0 days 00:00:02.614997,0.021283815,8319,1,0.4,8319,0 days 01:38:37.844382,True,True
884,7,-0.61,0 days 00:00:02.099566,0.020981658,8327,1,0.4,8327,0 days 01:38:43.595112,True,True
885,7,-0.61,0 days 00:00:03.799696,-0.0018408308,8335,1,0.4,8335,0 days 01:38:51.045559,True,True
886,6,-0.71,0 days 00:00:02.050023,0.048882388,8342,1,0.4,8342,0 days 01:38:56.746406,True,True
887,6,-0.71,0 days 00:00:02.616316,0.04088923,8349,1,0.4,8349,0 days 01:39:03.012721,True,True
888,6,-0.71,0 days 00:00:02.615539,0.021367893,8356,1,0.4,8356,0 days 01:39:09.279532,True,True
889,7,-0.61,0 days 00:00:03.231639,0.023274325,8364,1,0.4,8364,0 days 01:39:16.163267,True,True
890,6,-0.71,0 days 00:00:02.615857,-0.012033933,8371,1,0.4,8371,0 days 01:39:22.430066,True,True
891,6,-0.71,0 days 00:00:02.048816,0.0014757998,8378,1,0.4,8378,0 days 01:39:28.130869,True,True
892,9,-0.41000000000000003,0 days 00:00:02.198884,-0.0032830858,8388,1,0.4,8388,0 days 01:39:33.980639,True,True
893,8,-0.51,0 days 00:00:02.149438,0.022490857,8397,1,0.4,8397,0 days 01:39:39.781181,True,True
894,8,-0.51,0 days 00:00:02.149415,0.013204854,8406,1,0.4,8406,0 days 01:39:45.581517,True,True
895,6,-0.71,0 days 00:00:02.049820,0.015064316,8413,1,0.4,8413,0 days 01:39:51.281964,True,True
896,6,-0.71,0 days 00:00:02.615290,0.017133068,8420,1,0.4,8420,0 days 01:39:57.547968,True,True
897,6,-0.71,0 days 00:00:02.614922,0.024218371,8427,1,0.4,8427,0 days 01:40:03.814575,True,True
898,6,-0.71,0 days 00:00:02.048086,0.020595904,8434,1,0.4,8434,0 days 01:40:09.515295,True,True
899,6,-0.71,0 days 00:00:02.048829,-0.00057079614,8441,1,0.4,8441,0 days 01:40:15.215633,True,True
900,6,-0.71,0 days 00:00:02.048959,-0.023425417,8448,1,0.4,8448,0 days 01:40:20.916184,True,True
901,6,-0.71,0 days 00:00:02.614758,0.018506113,8455,1,0.4,8455,0 days 01:40:27.182257,True,True
902,6,-0.71,0 days 00:00:03.182453,0.02955932,8462,1,0.4,8462,0 days 01:40:34.016486,True,True
903,7,-0.61,0 days 00:00:03.232494,0.022791835,8470,1,0.4,8470,0 days 01:40:40.900131,True,True
904,6,-0.71,0 days 00:00:02.615981,0.00933793,8477,1,0.4,8477,0 days 01:40:47.167030,True,True
905,6,-0.71,0 days 00:00:02.049082,0.03380033,8484,1,0.4,8484,0 days 01:40:52.867653,True,True
906,6,-0.71,0 days 00:00:03.182696,0.041939635,8491,1,0.4,8491,0 days 01:40:59.701118,True,True
907,6,-0.71,0 days 00:00:02.048883,0.015692417,8498,1,0.4,8498,0 days 01:41:05.402102,True,True
908,9,-0.41000000000000003,0 days 00:00:02.198519,0.024638494,8508,1,0.4,8508,0 days 01:41:11.250719,True,True
909,6,-0.71,0 days 00:00:02.616627,0.029649945,8515,1,0.4,8515,0 days 01:41:17.518299,True,True
910,21,0.7900000000000005,0 days 00:00:06.766926,0.0070582735,8537,1,0.4,8537,0 days 01:41:27.936123,True,True
911,8,-0.51,0 days 00:00:03.283071,0.014881055,8546,1,0.4,8546,0 days 01:41:34.869337,True,True
912,6,-0.71,0 days 00:00:02.049087,0.038911436,8553,1,0.4,8553,0 days 01:41:40.569258,True,True
913,10,-0.31000000000000005,0 days 00:00:05.082322,0.022590198,8564,1,0.4,8564,0 days 01:41:49.302954,True,True
914,6,-0.71,0 days 00:00:02.615136,0.00655792,8571,1,0.4,8571,0 days 01:41:55.569441,True,True
915,9,-0.41000000000000003,0 days 00:00:03.900802,0.009847839,8581,1,0.4,8581,0 days 01:42:03.120743,True,True
916,6,-0.71,0 days 00:00:02.048400,0.03501749,8588,1,0.4,8588,0 days 01:42:08.820277,True,True
917,8,-0.51,0 days 00:00:02.149141,0.026591245,8597,1,0.4,8597,0 days 01:42:14.620938,True,True
918,6,-0.71,0 days 00:00:02.049085,0.020567728,8604,1,0.4,8604,0 days 01:42:20.320758,True,True
919,6,-0.71,0 days 00:00:02.615769,0.016938647,8611,1,0.4,8611,0 days 01:42:26.587817,True,True
920,6,-0.71,0 days 00:00:02.049807,0.02670093,8618,1,0.4,8618,0 days 01:42:32.288001,True,True
921,7,-0.61,0 days 00:00:02.100034,0.011727003,8626,1,0.4,8626,0 days 01:42:38.038387,True,True
922,12,-0.1100000000000001,0 days 00:00:04.050659,0.02113293,8639,1,0.4,8639,0 days 01:42:45.739609,True,True
923,9,-0.41000000000000003,0 days 00:00:04.466756,0.018653385,8649,1,0.4,8649,0 days 01:42:53.855893,True,True
924,6,-0.71,0 days 00:00:02.049860,0.017235542,8656,1,0.4,8656,0 days 01:42:59.556361,True,True
925,7,-0.61,0 days 00:00:02.099853,0.0065606604,8664,1,0.4,8664,0 days 01:43:05.305768,True,True
926,7,-0.61,0 days 00:00:02.098514,0.021214321,8672,1,0.4,8672,0 days 01:43:11.055986,True,True
927,6,-0.71,0 days 00:00:02.049789,0.034696538,8679,1,0.4,8679,0 days 01:43:16.757238,True,True
928,6,-0.71,0 days 00:00:02.615649,0.010209285,8686,1,0.4,8686,0 days 01:43:23.022961,True,True
929,6,-0.71,0 days 00:00:02.048809,0.0486675,8693,1,0.4,8693,0 days 01:43:28.723992,True,True
930,10,-0.31000000000000005,0 days 00:00:02.816012,0.033258993,8704,1,0.4,8704,0 days 01:43:35.190912,True,True
931,9,-0.41000000000000003,0 days 00:00:02.198577,0.036231026,8714,1,0.4,8714,0 days 01:43:41.040410,True,True
932,15,0.18999999999999995,0 days 00:00:06.466390,0.03318262,8730,1,0.4,8730,0 days 01:43:51.158465,True,True
933,6,-0.71,0 days 00:00:02.049010,2.575985e-05,8737,1,0.4,8737,0 days 01:43:56.858043,True,True
934,18,0.4900000000000002,0 days 00:00:06.049706,0.009198576,8756,1,0.4,8756,0 days 01:44:06.558583,True,True
935,7,-0.61,0 days 00:00:02.099524,0.016283143,8764,1,0.4,8764,0 days 01:44:12.309160,True,True
936,6,-0.71,0 days 00:00:02.049357,0.006374185,8771,1,0.4,8771,0 days 01:44:18.009686,True,True
937,6,-0.71,0 days 00:00:02.049759,0.01522326,8778,1,0.4,8778,0 days 01:44:23.709552,True,True
938,9,-0.41000000000000003,0 days 00:00:03.333431,0.018786633,8788,1,0.4,8788,0 days 01:44:30.693471,True,True
939,9,-0.41000000000000003,0 days 00:00:02.199627,0.031955797,8798,1,0.4,8798,0 days 01:44:36.543267,True,True
940,12,-0.1100000000000001,0 days 00:00:04.049586,0.015634272,8811,1,0.4,8811,0 days 01:44:44.243540,True,True
941,12,-0.1100000000000001,0 days 00:00:04.615877,0.025953302,8824,1,0.4,8824,0 days 01:44:52.510510,True,True
942,15,0.18999999999999995,0 days 00:00:04.766096,0.034029678,8840,1,0.4,8840,0 days 01:45:00.927532,True,True
943,7,-0.61,0 days 00:00:02.098758,0.021838643,8848,1,0.4,8848,0 days 01:45:06.677676,True,True
944,8,-0.51,0 days 00:00:02.148019,0.0046394956,8857,1,0.4,8857,0 days 01:45:12.477429,True,True
945,9,-0.41000000000000003,0 days 00:00:02.199028,0.018295534,8867,1,0.4,8867,0 days 01:45:18.328609,True,True
946,11,-0.21000000000000008,0 days 00:00:04.000134,0.0335599,8879,1,0.4,8879,0 days 01:45:25.979161,True,True
947,6,-0.71,0 days 00:00:02.615159,0.04842947,8886,1,0.4,8886,0 days 01:45:32.245273,True,True
948,6,-0.71,0 days 00:00:02.050066,0.0051250933,8893,1,0.4,8893,0 days 01:45:37.945813,True,True
949,6,-0.71,0 days 00:00:03.749558,0.043060936,8900,1,0.4,8900,0 days 01:45:45.345739,True,True
950,9,-0.41000000000000003,0 days 00:00:03.899984,0.011703611,8910,1,0.4,8910,0 days 01:45:52.896619,True,True
951,6,-0.71,0 days 00:00:02.049520,0.025842274,8917,1,0.4,8917,0 days 01:45:58.596459,True,True
952,6,-0.71,0 days 00:00:02.049253,0.03597591,8924,1,0.4,8924,0 days 01:46:04.296916,True,True
953,6,-0.71,0 days 00:00:02.049162,0.029687809,8931,1,0.4,8931,0 days 01:46:09.997857,True,True
954,6,-0.71,0 days 00:00:02.050164,0.01125625,8938,1,0.4,8938,0 days 01:46:15.697643,True,True
955,7,-0.61,0 days 00:00:04.365032,0.022650462,8946,1,0.4,8946,0 days 01:46:23.714157,True,True
956,4,-0.91,0 days 00:00:03.082916,0.004638004,8951,1,0.4,8951,0 days 01:46:30.447873,True,True
957,5,-0.8099999999999999,0 days 00:00:03.131448,0.0006385011,8957,1,0.4,8957,0 days 01:46:37.231166,True,True
958,7,-0.61,0 days 00:00:03.231889,-0.0061815353,8965,1,0.4,8965,0 days 01:46:44.114562,True,True
959,6,-0.71,0 days 00:00:03.182913,-0.013937403,8972,1,0.4,8972,0 days 01:46:50.948623,True,True
960,6,-0.71,0 days 00:00:02.049549,-0.0048919288,8979,1,0.4,8979,0 days 01:46:56.649121,True,True
961,6,-0.71,0 days 00:00:02.615201,0.02185604,8986,1,0.4,8986,0 days 01:47:02.915349,True,True
962,15,0.18999999999999995,0 days 00:00:04.766599,0.006028896,9002,1,0.4,9002,0 days 01:47:11.333783,True,True
963,9,-0.41000000000000003,0 days 00:00:03.899176,0.013952794,9012,1,0.4,9012,0 days 01:47:18.883253,True,True
964,15,0.18999999999999995,0 days 00:00:05.899233,0.014533004,9028,1,0.4,9028,0 days 01:47:28.433998,True,True
965,6,-0.71,0 days 00:00:02.615208,0.009596816,9035,1,0.4,9035,0 days 01:47:34.699896,True,True
966,6,-0.71,0 days 00:00:02.050529,0.01897968,9042,1,0.4,9042,0 days 01:47:40.401236,True,True
967,6,-0.71,0 days 00:00:02.048702,0.040454898,9049,1,0.4,9049,0 days 01:47:46.100421,True,True
968,7,-0.61,0 days 00:00:02.098816,0.056064397,9057,1,0.4,9057,0 days 01:47:51.851120,True,True
969,12,-0.1100000000000001,0 days 00:00:04.615982,0.033586286,9070,1,0.4,9070,0 days 01:48:00.118416,True,True
970,6,-0.71,0 days 00:00:02.049612,0.017919097,9077,1,0.4,9077,0 days 01:48:05.818775,True,True
971,11,-0.21000000000000008,0 days 00:00:03.999291,0.016919294,9089,1,0.4,9089,0 days 01:48:13.469315,True,True
972,14,0.08999999999999986,0 days 00:00:03.582974,0.024201397,9104,1,0.4,9104,0 days 01:48:20.703463,True,True
973,12,-0.1100000000000001,0 days 00:00:02.916630,-0.0032579212,9117,1,0.4,9117,0 days 01:48:27.270014,True,True
974,22,0.8900000000000003,0 days 00:00:09.649649,0.008411672,9140,1,0.4,9140,0 days 01:48:40.570212,True,True
975,7,-0.61,0 days 00:00:02.098353,0.020171117,9148,1,0.4,9148,0 days 01:48:46.320191,True,True
976,6,-0.71,0 days 00:00:02.049172,0.0362057,9155,1,0.4,9155,0 days 01:48:52.020878,True,True
977,8,-0.51,0 days 00:00:03.848938,0.010748338,9164,1,0.4,9164,0 days 01:48:59.520398,True,True
978,8,-0.51,0 days 00:00:02.148088,0.04292229,9173,1,0.4,9173,0 days 01:49:05.320739,True,True
979,9,-0.41000000000000003,0 days 00:00:04.467460,-0.0064431564,9183,1,0.4,9183,0 days 01:49:13.438519,True,True
980,24,1.0900000000000007,0 days 00:00:06.350505,0.01333326,9208,1,0.4,9208,0 days 01:49:23.439635,True,True
981,14,0.08999999999999986,0 days 00:00:05.281810,0.019491272,9223,1,0.4,9223,0 days 01:49:32.371709,True,True
982,6,-0.71,0 days 00:00:02.049053,1.0808664e-06,9230,1,0.4,9230,0 days 01:49:38.072050,True,True
983,6,-0.71,0 days 00:00:02.047898,-3.3761773e-06,9237,1,0.4,9237,0 days 01:49:43.772241,True,True
984,6,-0.71,0 days 00:00:02.049781,0.000105276435,9244,1,0.4,9244,0 days 01:49:49.472843,True,True
985,6,-0.71,0 days 00:00:02.049697,0.037009966,9251,1,0.4,9251,0 days 01:49:55.173402,True,True
986,6,-0.71,0 days 00:00:02.615519,0.0022045125,9258,1,0.4,9258,0 days 01:50:01.439456,True,True
987,13,-0.01000000000000012,0 days 00:00:03.533104,0.008730122,9272,1,0.4,9272,0 days 01:50:08.623480,True,True
988,7,-0.61,0 days 00:00:02.100402,0.042945378,9280,1,0.4,9280,0 days 01:50:14.374070,True,True
989,6,-0.71,0 days 00:00:02.616541,0.024356639,9287,1,0.4,9287,0 days 01:50:20.640831,True,True
990,7,-0.61,0 days 00:00:02.099404,0.0030299332,9295,1,0.4,9295,0 days 01:50:26.391328,True,True
991,10,-0.31000000000000005,0 days 00:00:02.248934,0.023433207,9306,1,0.4,9306,0 days 01:50:32.291460,True,True
992,6,-0.71,0 days 00:00:02.049097,0.036213357,9313,1,0.4,9313,0 days 01:50:37.991491,True,True
993,6,-0.71,0 days 00:00:03.182754,0.013869201,9320,1,0.4,9320,0 days 01:50:44.825394,True,True
994,11,-0.21000000000000008,0 days 00:00:04.566441,0.02116613,9332,1,0.4,9332,0 days 01:50:53.042249,True,True
995,14,0.08999999999999986,0 days 00:00:05.282539,0.02277298,9347,1,0.4,9347,0 days 01:51:01.975805,True,True
996,20,0.6900000000000004,0 days 00:00:05.582875,0.023213204,9368,1,0.4,9368,0 days 01:51:11.209841,True,True
997,10,-0.31000000000000005,0 days 00:00:02.249048,0.014282051,9379,1,0.4,9379,0 days 01:51:17.109980,True,True
998,6,-0.71,0 days 00:00:02.615939,0.0068768,9386,1,0.4,9386,0 days 01:51:23.376813,True,True
999,9,-0.41000000000000003,0 days 00:00:03.899253,0.016934033,9396,1,0.4,9396,0 days 01:51:30.927016,True,True
1000,6,-0.71,0 days 00:00:02.615853,0.008740808,9403,1,0.4,9403,0 days 01:51:37.194052,True,True
1001,6,-0.71,0 days 00:00:02.615184,0.025683409,9410,1,0.4,9410,0 days 01:51:43.460938,True,True
1002,6,-0.71,0 days 00:00:02.049739,0.013771254,9417,1,0.4,9417,0 days 01:51:49.161443,True,True
1003,6,-0.71,0 days 00:00:02.048964,0.013840101,9424,1,0.4,9424,0 days 01:51:54.861670,True,True
1004,11,-0.21000000000000008,0 days 00:00:03.999681,0.009634506,9436,1,0.4,9436,0 days 01:52:02.511799,True,True
1005,6,-0.71,0 days 00:00:02.616336,0.052646004,9443,1,0.4,9443,0 days 01:52:08.778524,True,True
1006,6,-0.71,0 days 00:00:02.048828,0.0150959985,9450,1,0.4,9450,0 days 01:52:14.478785,True,True
1007,6,-0.71,0 days 00:00:03.182758,0.02276512,9457,1,0.4,9457,0 days 01:52:21.312555,True,True
1008,13,-0.01000000000000012,0 days 00:00:05.233495,0.024926271,9471,1,0.4,9471,0 days 01:52:30.196750,True,True
1009,6,-0.71,0 days 00:00:02.049227,0.014656225,9478,1,0.4,9478,0 days 01:52:35.896344,True,True
1010,15,0.18999999999999995,0 days 00:00:03.067039,0.014084524,9494,1,0.4,9494,0 days 01:52:42.614560,True,True
1011,6,-0.71,0 days 00:00:03.749648,0.027073761,9501,1,0.4,9501,0 days 01:52:50.013883,True,True
1012,9,-0.41000000000000003,0 days 00:00:04.465716,0.0338846,9511,1,0.4,9511,0 days 01:52:58.131002,True,True
1013,6,-0.71,0 days 00:00:02.048135,0.05217323,9518,1,0.4,9518,0 days 01:53:03.830529,True,True
1014,16,0.29000000000000004,0 days 00:00:07.082158,0.017629294,9535,1,0.4,9535,0 days 01:53:14.564630,True,True
1015,7,-0.61,0 days 00:00:02.098822,0.030984348,9543,1,0.4,9543,0 days 01:53:20.314870,True,True
1016,19,0.5900000000000003,0 days 00:00:07.233499,0.012431344,9563,1,0.4,9563,0 days 01:53:31.199272,True,True
1017,6,-0.71,0 days 00:00:02.615241,0.017372271,9570,1,0.4,9570,0 days 01:53:37.465335,True,True
1018,6,-0.71,0 days 00:00:03.181857,0.03423578,9577,1,0.4,9577,0 days 01:53:44.298822,True,True
1019,6,-0.71,0 days 00:00:02.048620,0.028573606,9584,1,0.4,9584,0 days 01:53:49.999482,True,True
1020,7,-0.61,0 days 00:00:02.099088,0.02136989,9592,1,0.4,9592,0 days 01:53:55.749062,True,True
1021,6,-0.71,0 days 00:00:02.048478,-0.0020747168,9599,1,0.4,9599,0 days 01:54:01.449894,True,True
1022,8,-0.51,0 days 00:00:03.848192,0.03098178,9608,1,0.4,9608,0 days 01:54:08.949658,True,True
1023,31,1.7900000000000014,0 days 00:00:10.667344,0.025193756,9640,1,0.4,9640,0 days 01:54:23.268662,True,True
